,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
1926904,R1NJVHGIOX5ME5,5,20,21,N,Y
1927839,R3FB3MZJFXXHQN,5,81,90,N,Y
1927897,R1GKSLTCND94HZ,5,83,85,N,Y
1928104,R1NQLNFFW2EVVV,4,15,20,N,Y
1928588,R2MRNC6VULM2TT,5,22,25,N,N
1928593,R382ERL0JYRQ8Z,5,27,28,N,Y
1928837,R2YHGZ4RDNTB83,4,20,23,N,N
1929148,R38095ZAD10IJ9,5,29,31,N,Y
1930194,R1X9QLEPEI66RD,5,66,68,N,N
1930200,R2BFSRKZ24J3J3,4,26,26,N,Y
1930380,R21QKG35KF1AGY,5,26,27,N,Y
1930568,RHH8NU3QZ07XV,4,18,22,N,Y
1930971,R39R3FZ7XW764Z,3,34,35,N,Y
1931412,RF2NMXUM2LQ4Z,1,31,34,N,Y
1932257,R2Y8WICS21RQ95,3,19,21,N,Y
1933210,RXNV5U3DRLJBS,5,27,29,N,Y
1933358,RLI1P9WWWVW74,5,17,22,N,Y
1934178,RPF3Z7IOPYPZN,2,19,21,N,N
1934438,R1G9211YE9OPE7,5,33,34,N,Y
1934471,RGOPL5X7YNUKX,4,19,20,N,Y
1934731,R2KKZ2G6V3QQOJ,5,21,23,N,Y
1934914,R3OPR0UPU0VZD3,5,25,28,N,Y
1935126,R22MVT006YWYGD,5,40,43,N,Y
1935497,R2APZCRT49N992,5,34,35,N,N
1936103,R1A5JBLIT8ER6C,5,19,25,N,Y
1936224,RHHSWR73Z4TL8,4,32,34,N,Y
1936420,R2799BUFXAG8BJ,2,28,37,N,Y
1936720,R3MCQITP3VS492,5,81,84,N,Y
1937263,R1HFNBTVHBZ864,5,35,35,N,Y
1938448,R22CDYXZWOBDRQ,5,16,20,N,Y
1938691,R3LOF468TWDPMC,5,22,26,N,N
1938801,R1K9U5I6LBVA73,5,19,20,N,Y
1938821,R22BWYMWYWC8FU,5,19,22,N,Y
1939200,R2XSG0BA9KM9LI,1,0,29,N,Y
1939216,R3LTXOS87DNSP2,1,27,29,N,Y
1939229,RYONJFNHKAFS7,5,44,46,N,Y
1939695,RZTB7KVUPJE8P,3,42,44,N,Y
1939708,R30WRYD0JBKHXF,5,27,31,N,N
1940419,R1PWBNIC8RINN2,2,17,20,N,Y
1940792,R33C4M9PKKMT2M,5,34,37,N,Y
1942257,R2OL6RNJVI6RMU,1,25,30,N,N
1942600,RCEOXGA7ZS06O,5,17,23,N,N
1943047,RT290IN95UJO1,5,26,26,N,Y
1943586,R33UFW5YKEJSPT,5,22,24,N,Y
1943650,RMLLA91O57GT3,3,45,47,N,Y
1944137,R31PMA8JZCHVFR,5,38,40,N,Y
1944139,R3KUY2C98YX11N,5,80,81,N,Y
1944215,R1KV6ANWWW7OPT,5,20,21,N,Y
1944401,R1AH72TC86PY1H,4,19,20,N,Y
1944496,R2Y0JKRKC20PGH,3,24,27,N,Y
1944748,R1EY578CZ4OQ4Y,1,33,37,N,Y
1945033,R2WO8YUO3MRC5I,5,18,21,N,Y
1945066,R1HQ9YZX77LHN,5,28,29,N,N
1945089,R1AGBBT2WT9G45,3,25,35,N,N
1945731,R10PT2CPT0ZYYP,4,48,48,N,Y
1945808,R38D6N9YHJFO50,5,21,23,N,Y
1945885,R11SOAAALSUWQS,1,20,20,N,Y
1946220,RULXBYAYC1YQQ,5,36,41,N,Y
1946221,R1Q4WF8TVYGRL6,5,75,88,N,Y
1946593,R1ZEIQVW1P8NWG,2,29,30,N,Y
1946665,R10GMGSJ3DJ2A0,5,30,30,N,Y
1946669,R2OYTO7II6CFUC,5,121,123,N,Y
1946958,R1FKK42GX6G3PK,5,106,109,N,Y
1947453,R1K8WKVJJGTTKW,5,18,21,N,Y
1947623,RFUG4G3QY1CPM,5,19,21,N,Y
1947640,R3RAW24M2F1RA3,5,29,30,N,N
1947726,R2Q1UKTB1KWPR7,3,29,29,N,Y
1948068,R162YAB3SPHMVT,5,39,42,N,N
1948566,R270YMH76H639K,2,28,32,N,N
1948877,R34MUUA4K057UL,5,53,58,N,Y
1949117,R3CU1AQ6CL9DJY,5,18,20,N,Y
1949459,RG9O3IK2Z64JP,5,77,81,N,Y
1949634,R2GXGYOCGC2AVK,1,81,84,N,Y
1949805,RUGS19BFGWHUP,5,31,38,N,Y
1950044,R2J9YGE7OHOFF,3,17,22,N,N
1950155,R2HLRSBS8UIRT5,3,29,32,N,Y
1950202,R147CCUT9AXUS3,5,28,31,N,Y
1950626,R1YK9DH0148WC2,4,23,25,N,Y
1950858,R1BKYA0EB4T5LD,5,36,39,N,Y
1950909,R2BPRA0GFXUBHY,1,26,27,N,Y
1950959,RDI58B82MRGP2,5,30,32,N,Y
1951153,R3OL59FLE9ZZKA,3,20,24,N,Y
1951250,R2YQ2VT984FDV,1,31,32,N,N
1951573,R1LEX89KGXMOYA,5,59,63,N,N
1951965,R23BLV0BBBGN62,3,85,90,N,Y
1953036,R390QOC0H61HYK,5,19,20,N,Y
1953353,R1SKHDOPK5WH6L,5,21,22,N,Y
1954015,R1JJ0UV7RGCHB1,5,31,32,N,Y
1954072,R3DL0D7M0MAO2T,5,48,55,N,Y
1954876,R12BHWBZKNJDW5,5,70,75,N,Y
1954900,R2K9B0P293GRXA,5,23,23,N,Y
1955010,R3BIYIBVZG1LJ7,5,18,20,N,Y
1955594,R2UCLVAW5IRI5O,5,34,34,N,Y
1955754,R1O9OFDKBWUVC5,5,34,38,N,Y
1955814,R1JPU8LH6KHPEQ,5,21,21,N,Y
1955895,R2OO3XW1LFFAJ7,5,15,24,N,N
1956398,R15GC55MESWWAZ,5,20,20,N,N
1956527,R28IWAGXC0KI1F,5,24,29,N,Y
1956605,R3KJK5Z0HVSNIU,4,23,25,N,Y
1956796,R19XTZJ8YTJWQA,5,29,33,N,Y
1956932,R20130S6C8X4SZ,1,46,47,N,Y
1957025,R2LTXIPJMZF2RR,5,24,24,N,Y
1957063,R2WS1KX7PR6JR7,4,23,26,N,Y
1957375,R39IYI8WQN26RQ,3,20,21,N,N
1957598,R2J2CAKLBYZ6BX,5,21,21,N,Y
1957815,R2KMNGVQX4ICEM,4,28,30,N,Y
1958515,R1SZWEISXP40H3,5,40,50,N,Y
1959811,RYPJIX1OVMH2D,4,25,25,N,Y
1959907,RG0Y4R1KNMUX5,5,27,27,N,Y
1960245,R180LWLMFU65RH,5,16,22,N,Y
1960326,R21LDYCK0MUHZS,3,1,21,N,N
1960456,R3C40GDULUXER,5,21,21,N,Y
1961119,R34E1BZCN7J6LU,5,82,86,N,Y
1961293,R38K6JCGY5BBRI,1,35,36,N,N
1961299,R233RQ9IPO4ACR,4,62,62,N,Y
1961680,R2KTZOEW8MLOXG,5,19,20,N,Y
1961735,R3T2W7K62XJYR7,5,36,41,N,N
1962552,RFOL9BV45OO61,3,17,21,N,Y
1962895,R3TT8TWY3LQWSV,5,45,53,N,Y
1963184,R3424M49DPPO4L,5,16,20,N,Y
1963413,R1FQCDSA6W2LPP,5,27,27,N,N
1963734,ROIENIOT4ZQ1S,5,29,30,N,Y
1964468,R16H1L755T1A8G,4,29,34,N,N
1964501,RNXFZJG3W33H1,2,25,26,N,N
1966036,R1SU944GGJB5VB,1,18,20,N,Y
1966890,R12O81RR05H4Q0,5,21,22,N,Y
1967445,R142R4DQDIXH9D,2,39,42,N,Y
1968109,R2WUCPCZ5K69ZP,1,15,35,N,N
1968311,R1HUP7HSZ86XUX,1,24,30,N,Y
1968396,R2YV40O330OZ96,5,83,83,N,Y
1968547,R18SRXJ896OXRR,5,20,20,N,N
1969062,R295SN3AH5TUJK,1,4,32,N,N
1969295,R1LNCCWMW8O6VT,3,31,33,N,Y
1969665,R1VDR21X03QOEA,5,23,25,N,Y
1970170,R3MERL9N7WGZOD,5,27,30,N,Y
1970268,R28F4LEK0GJQ6A,3,17,21,N,Y
1970320,R39S2NZRYHLTJE,5,19,21,N,Y
1970706,R1VAN3H4HSZIWB,5,62,65,N,Y
1971484,R3M712NWX2H2MY,3,49,60,N,N
1971554,R26ZH9WVX5UL0V,3,24,30,N,Y
1971754,R1J724HVDDENTF,5,23,23,N,Y
1972235,R1CZ6ZJX44LIB6,5,21,21,N,N
1972340,R3MBQPDCJ875BT,5,38,42,N,Y
1972618,RCIS0H364SBNT,5,17,20,N,Y
1972736,R2ILOVG2BSRKLN,1,29,30,N,Y
1972834,R2B2NLAM14UNH6,5,22,23,N,Y
1972952,R27NKAR5MCQVU7,5,22,22,N,Y
1973626,R2O6S37XNAZ8EC,5,74,76,N,N
1974346,R32Q9GL6C412M2,5,22,24,N,Y
1974654,R125OEXGNO21RA,3,28,32,N,Y
1974725,R2KF69DVDACWY,4,29,29,N,Y
1974808,R1O50MNN3G0V76,5,52,53,N,Y
1974838,R28EYQ6XRBANAA,4,30,32,N,Y
1974894,R18C8GY6LT4HWA,1,29,31,N,N
1974953,R3NIGYJ8263MJM,5,27,28,N,Y
1975131,R2ZYOICL8TO9C2,4,26,27,N,N
1975345,R1XBD3KHW74YBH,5,34,35,N,Y
1975389,RH754W1QB6AC7,1,26,37,N,N
1976202,R25TH1G38W6TN2,5,27,31,N,Y
1976214,R1ERUQWCTSV9FT,4,26,28,N,Y
1976215,R3M4PKGN1J85L8,1,3,28,N,Y
1976328,R2DYXVUJRM497Z,1,2,23,N,Y
1976746,R207EKMEXQWL8F,3,41,44,N,Y
1977036,R2ZY74IMQLGSVM,5,28,34,N,Y
1977157,RXLYIIBK4MGMT,5,65,67,N,Y
1977297,R140RW0Z7O550T,5,26,26,N,Y
1977383,R3K4URYMELE4R1,4,34,35,N,Y
1978120,R1S03GRZLFUDI1,5,28,28,N,Y
1978639,R3D6V1PHK5O859,4,23,23,N,Y
1978698,R2GY50LHYP3LQ5,5,41,41,N,Y
1979534,R2SV9703DH8MW2,5,33,35,N,N
1979765,R12XRBTVVKCDDW,5,83,87,N,Y
1980094,R3SIJN69Y50E2T,5,57,58,N,N
1980223,R1AFR2B5UQ7HHM,4,19,21,N,Y
1980840,R3IE6VH9H47YLP,5,14,21,N,N
1981011,R1O6W4AOYEX0XU,5,31,33,N,Y
1981160,R1UJYKWF1EK56F,3,14,20,N,Y
1981466,R3SJM2U3TUHSEA,4,27,29,N,Y
1981493,RATY4PDV7GA9A,5,20,20,N,Y
1982047,RT0YLGX9EK6Z0,3,23,24,N,Y
1982186,R2ECC6VW7F0OVF,4,26,27,N,Y
1982542,R2U27HP34R0NES,1,103,114,N,Y
1982902,R38M0A3ON0BA34,5,32,33,N,Y
1983841,R32E5K1SJQGVHJ,5,237,258,N,Y
1984438,R3BIBT81O6VHA2,4,19,20,N,Y
1984483,R2ID2TNV2GG0E9,2,17,20,N,Y
1984669,RRTJE3P56KD2N,5,26,35,N,Y
1985282,R1J4XGXWNKASUT,5,19,21,N,Y
1985567,R2RF1IQNJ4ZU34,1,25,27,N,Y
1985711,R1SL52EEY537PR,4,21,22,N,Y
1985781,R3AD50K9OWTU8V,5,36,41,N,Y
1986020,R2BBPAHZV9IYG4,4,20,21,N,Y
1986112,R1KASQLUAOHHEH,1,6,33,N,N
1986406,R1RRLZQHS3SJA8,5,44,48,N,N
1986481,R39IF8UU3Q95V5,2,39,44,N,Y
1986659,RBGIGCMERIMUG,5,22,29,N,Y
1986903,R1CRCI2RQ89OXD,3,47,48,N,N
1986968,R3TKT9H5KHZQS5,3,22,24,N,Y
1987169,R2YR92TCDXFRGW,5,27,28,N,Y
1988004,R2KI1MEFAPCV9X,5,49,49,N,Y
1988770,R1G6QI5CL35TRI,3,14,20,N,N
1988907,R3DJ08MIYJ9VDG,3,20,21,N,N
1989252,R2WGLKUOZ1ZGZS,5,26,28,N,N
1989329,R1ZD9DK9NI76QZ,5,34,36,N,Y
1989727,R1JRKQV7YF32WB,5,22,23,N,Y
1989923,R2ZMM1ELBC0T95,4,47,50,N,N
1990174,RUXLFMGB0P7AW,5,62,63,N,Y
1990336,R3D07Q2146H6X6,5,21,23,N,Y
1990630,R38RHC7L2J1808,1,219,268,N,Y
1990801,R32AGMBAWYMVDD,5,30,33,N,Y
1991618,REMI5UOGLIT8I,1,7,21,N,N
1992010,R2JHJ3V0XO6YU2,5,35,37,N,Y
1992048,R37VSCK8SEZTC5,5,21,22,N,Y
1992329,RHBMN9TBWAC5K,5,20,23,N,Y
1993189,R2TSIZ0DMEQ5T1,4,60,65,N,Y
1993243,RXUHF30VTMJR2,2,28,28,N,Y
1993252,R3ULIM0K571P4X,3,2,25,N,Y
1993402,RK5XIW1N2Y0JN,5,25,25,N,Y
1993532,R2C5ZZ42YHLONQ,5,31,34,N,N
1994441,R144C2NFWA7GDZ,4,21,21,N,Y
1994662,R3M6LR6F5WNXQO,5,20,20,N,Y
1994723,R5C730SN150P2,5,42,44,N,N
1994819,R348D6KP38HJH9,5,24,25,N,Y
1994921,R25ZSWZRUGII0V,3,16,21,N,N
1995328,R3MHXXGK3ZU1YF,3,16,21,N,Y
1995800,R359EKKJVCQMMX,5,23,23,N,Y
1996591,R3L0R29TMSZYFM,5,31,39,N,N
1996802,R3IYIKC1HO3OYD,5,21,25,N,Y
1997152,R3VQNS73Q37ZNZ,5,29,30,N,Y
1997216,RVAVMGXHOQ78I,5,16,20,N,Y
1999123,R21QUEYC1YCYHQ,1,1232,1278,N,Y
1999637,RA267JYFMCOWP,5,112,121,N,Y
1999793,R20ZYSWIL9V0TI,5,19,20,N,Y
2000236,R1YIYD6BLUIJ9Q,5,75,80,N,Y
2000325,R8R5KW0ZSGE5D,4,29,30,N,Y
2001837,RYNCCQN1KWQI5,2,27,31,N,N
2001886,R33PK6I0G95HKX,2,29,30,N,N
2002005,R132RKVCSPA0OZ,5,97,101,N,Y
2002554,R38K1OS7YOHVKJ,5,19,20,N,Y
2002577,R3NOPXAF1KJ8YZ,5,19,20,N,Y
2002661,R3RR1PLSU78A96,1,31,36,N,Y
2002678,R2WGWFYQF7WM7S,3,19,20,N,Y
2002950,RG68PNZ57444C,2,26,30,N,Y
2003645,R3A94O1M4E3NJ8,5,22,23,N,Y
2004092,R2B3FNHTW6JB5Q,1,91,92,N,N
2004266,R3QTECJUBHXY2O,5,19,22,N,N
2004360,R1ZMDKLQ0JAZRM,5,23,26,N,Y
2004421,R1KIHGNBPFINGE,4,21,23,N,Y
2005285,R1VGOB4N9L976X,5,39,47,N,Y
2005381,R29YRUOLEUHFEV,4,32,35,N,Y
2006266,R1HOJ4XQJJM6C5,5,48,49,N,Y
2006659,RZ6AUAYA1KC87,4,103,112,N,Y
2006967,R1WRH5JNIUKSB4,4,25,25,N,Y
2006972,R24W3GFYC58USP,1,17,21,N,N
2006978,R1DV7LXFE4L4LC,1,1,23,N,N
2007407,R1LGHTZGUAS56L,5,28,28,N,Y
2008449,R2VH9AKQFUC84E,5,40,41,N,Y
2008519,RIS8PSG9LN72M,5,28,30,N,Y
2009023,R1YB587Y79UUP1,5,24,25,N,Y
2009156,RUGIUG6877DOY,5,24,25,N,Y
2009290,R1E7KXK37QUPWY,4,31,35,N,Y
2009559,R6HB5H4KF07DZ,4,24,27,N,Y
2009646,R1H5ITYODRQ58K,3,1,21,N,Y
2009745,R24DY7V0A3T0RY,1,21,21,N,Y
2009897,R39YN9G0VFODG2,4,27,28,N,N
2010525,R393SRIALYSGI6,5,23,23,N,Y
2010847,R2XSTBNEYMY0N8,5,23,25,N,Y
2011111,R2BYTY9SLJ053E,1,27,27,N,Y
2011132,R3QKOIKTUCMLKG,5,32,34,N,Y
2011361,R2URFHQH0KTQN,4,31,32,N,Y
2011631,R34IE5J8VKRLKO,5,44,52,N,Y
2011821,R30VIQPSZCBRJK,5,23,23,N,Y
2012181,R21C161AA3QHLS,4,19,20,N,Y
2012229,R37WX6E1QKC98V,1,29,31,N,Y
2012343,R3KYVFFUH8GCCM,4,29,29,N,N
2012726,R1H8W8XF7PK33X,5,27,29,N,Y
2013299,R14HRJDEGM1S2Y,4,36,43,N,N
2013327,R1LWJMGR7HA2K1,1,19,20,N,Y
2013347,R5T4FKVB6OMUD,5,26,27,N,N
2013783,RS4CEZQJPMP8N,3,24,28,N,Y
2013868,R1XSBIAU7C4OKR,5,46,49,N,Y
2014000,R24NBCWPQEISP9,5,24,27,N,Y
2014688,RHTBHSP6M5SGQ,5,45,51,N,N
2014857,R2TWCEYRB4CFOL,2,68,78,N,N
2015292,RSYOZ6X7RJRI6,5,24,26,N,Y
2016601,RKN5VNLB1LZA5,5,19,20,N,Y
2016699,RXTPCMIQ4665A,5,24,25,N,Y
2017636,R14PW5N04RO1DK,5,50,53,N,Y
2017969,R3DKKMSYQV3L13,4,20,21,N,Y
2018855,R1145V3AWX4FCL,2,25,28,N,Y
2019202,R3FX0HHOFREDUO,5,52,53,N,N
2019551,R19WTDMW3R2PM4,3,26,30,N,Y
2020082,R11MRGIKAIF9T1,5,24,27,N,Y
2021379,R1NET96NTLKII2,4,33,38,N,Y
2021945,R1E1ZUGKVFI257,4,19,20,N,N
2022100,R3ITVVBZGN8STG,5,33,35,N,Y
2022441,R3SOT7T805C0ER,5,23,24,N,N
2022812,R2LPJMA5KS2X83,5,18,22,N,Y
2022984,RR442MQESTQ09,5,21,21,N,N
2023324,RCTF2LN5WKOSW,2,23,26,N,Y
2023367,RQ0YRPNL7XA49,5,22,30,N,Y
2023376,R32TFY505I9ARN,5,31,31,N,Y
2023782,R3K6B6BVM5CTPM,2,28,32,N,Y
2024026,RM5LC3CPKHDK6,5,36,37,N,N
2024415,RIQ2TOC88XQVT,1,16,20,N,Y
2024511,R31X8U82CW0G3K,5,32,34,N,Y
2024661,R3TYRWLZTRKRW,1,17,24,N,Y
2024771,R1BF53F2ITLU60,2,27,29,N,N
2024845,R2CVI3705HJGSX,5,28,30,N,Y
2025450,R1JHZYSNW36CBB,1,18,23,N,Y
2025526,RMSY1FLAD6W9M,5,55,56,N,Y
2025721,R1RAVY18D34IK8,3,26,26,N,Y
2026045,R35XDX3DBART2,5,45,46,N,Y
2026686,R2X6ZM2IKHAJVD,5,54,55,N,Y
2027110,RPMPDJFV4X4H7,4,25,25,N,Y
2027358,R31EEEWO83XCYO,5,91,101,N,Y
2027376,R1FNEB2OHI541G,4,22,23,N,Y
2027439,R2I7RIU3M4S2TZ,5,19,24,N,N
2028324,R3A64HZZ97MFF4,5,35,37,N,Y
2028475,R2CQ4JSFMG913U,5,26,28,N,N
2029565,R1B7MX41OX1F7C,5,30,31,N,N
2030090,R3GW77AUKPPF27,5,26,26,N,Y
2030184,R3ENY0ZHJXEQHX,1,27,33,N,Y
2030408,R2OWDSLZE2UWWB,5,55,60,N,Y
2031125,RBRBKX5IWII24,2,37,41,N,Y
2031519,R2Z831GOELCOKL,3,22,24,N,Y
2031622,R1RPL9DN614RWJ,4,18,20,N,Y
2031787,R1X443K9U3ORDE,1,37,42,N,Y
2031828,R1B57J7PCEN6YX,5,29,30,N,Y
2032064,R2LH46X6SK6M09,5,23,23,N,Y
2032205,R1RMVU0VEEA02Y,5,100,111,N,Y
2032601,R3N01L7GX1V47U,1,48,53,N,Y
2032832,RQCX25OPLQQQR,5,24,24,N,Y
2033036,RQPW35RCVHFR9,2,171,195,N,Y
2033194,R340AUBMHFBF7N,1,17,25,N,Y
2033446,RG3I74DQRZ6UR,3,26,31,N,Y
2033589,R2M379RJSHDDDN,5,18,23,N,Y
2033598,R1LE1NNRMCCU4P,4,44,44,N,N
2033708,R2YS6R5415MHSM,4,21,23,N,Y
2033843,R1WSKV4YY6B4D0,5,29,32,N,Y
2034180,R196WR1RZMUWK9,1,23,24,N,Y
2035016,R1QBR36J4HGYBM,5,23,23,N,N
2035224,R3J10EPPN1DEGZ,5,22,22,N,Y
2035421,R3FOACCZY9H6QS,5,22,25,N,Y
2035466,R1D9J829Q9Z1Z7,5,34,36,N,Y
2035743,R1MTMMIBTO8P99,5,23,25,N,Y
2035981,RJE4R7MS8TV0N,5,40,44,N,Y
2036044,R2FLT1IZF6LCER,5,23,24,N,N
2036432,R2Y8BLEH0CCFWL,1,23,27,N,Y
2036516,R3SZNCKUCZK2ZF,5,49,52,N,Y
2036626,R5W0KE4DGPQLG,5,167,173,N,Y
2036651,R2N4SBRZQPN4BE,5,217,223,N,Y
2036774,R2F2KL0NLDMH0K,5,21,22,N,Y
2037175,R2P0FPS14Q472M,5,20,22,N,Y
2037465,R22JDF012YMH3K,3,51,61,N,Y
2037470,R3FFQUFWAA2OSF,3,19,21,N,N
2038466,R1L8180LW42UZC,5,21,22,N,N
2038814,R18HXO9LPSXEGD,1,20,23,N,Y
2039354,R3U06H0YZZW64N,5,25,26,N,Y
2039691,R1GDXQGCTU7NQD,1,25,27,N,Y
2040068,R3KND9NRVQ0ZNF,5,27,28,N,Y
2040274,R3SG9LA4E1PVCM,1,74,86,N,Y
2040418,R2DNP7ZNXAKTAX,5,24,27,N,Y
2040419,R3VSLV312JIT8B,1,19,22,N,Y
2040711,R1LZJ85LPN0X19,5,53,57,N,Y
2041218,R1KOB2UNCIZ6CW,1,20,23,N,N
2041283,RI0FKH4XDXAXL,5,19,20,N,Y
2041363,R3OAVJMYP1NSSY,5,20,21,N,Y
2041439,R231GUJ2H4MPS9,4,50,54,N,N
2041654,R130FWIBRKIWB7,2,46,47,N,Y
2041898,R34VSFF7403JZ9,5,27,28,N,Y
2041928,RTUAITRFHQZ6Q,1,27,29,N,Y
2042039,R2D0GQ3F9MDMXE,5,24,24,N,Y
2042084,R38CC9FM6QF821,5,49,49,N,Y
2042590,R2KOG6JTJO4RXE,1,34,38,N,Y
2043144,RZ8002WT26IME,5,135,139,N,Y
2043295,R21BHRMBAABWPE,5,21,25,N,Y
2043559,R3J7YXQ0EHP0IW,4,35,36,N,Y
2043583,R38JJBI7E7TWMF,1,64,65,N,N
2043882,RBYYONZOPKC1P,5,20,20,N,Y
2044315,R3NVA3ZKM67CIJ,5,24,27,N,N
2044909,R2N2V76DI5WU30,5,61,71,N,Y
2045176,R3U3EAKLXYXRH9,1,74,80,N,Y
2045250,R27D0EJWG132D0,3,21,21,N,Y
2045297,R2UABMZG05VYC4,5,24,24,N,Y
2045930,R1CIFC92BKWKFY,5,106,110,N,Y
2046474,R2B75J55A1KNQ5,5,28,32,N,Y
2047498,R3W4V6JGIXW0V9,5,68,68,N,N
2047882,R2BS98VMF4KKAE,5,27,27,N,Y
2047949,R2COHS4AL5L18S,3,25,26,N,Y
2048544,R2EFYG4W4B0BG4,5,34,35,N,Y
2048785,RX1FREDQ93TBB,5,24,26,N,N
2049041,R3ICAAWICTCMUC,5,43,46,N,Y
2049094,R31PX2AJCLUWVP,5,48,48,N,Y
2049722,R1PJ166AJQIFM4,4,18,20,N,Y
2050078,R21UZE4WM0COAU,1,26,30,N,Y
2050104,RNE5Q57U3PXXP,4,69,71,N,Y
2050966,R2C3E1AHCQJSEG,1,19,23,N,N
2051219,RY9PVC0LI4I15,5,56,59,N,Y
2051654,R1MVUTB0FL1VXJ,5,24,24,N,Y
2052016,R2OI6D6QAOK0H,5,22,23,N,N
2052192,R2YWNPR0Q6TMVU,4,40,42,N,Y
2052314,R37252VJ6E6MNZ,5,20,21,N,Y
2052655,R35XTERAFDZDIB,5,20,20,N,N
2052679,R2SLJU28R41DP2,5,790,801,N,Y
2053242,R3ULZ8AQE0U7HQ,5,22,23,N,Y
2053327,R18FR3FI1ZJUXT,1,18,21,N,N
2053443,R1DBRZ9PV8RNO8,2,50,53,N,Y
2053615,R3DQCFJ2J8VE9X,5,30,36,N,Y
2054301,R3D0RMXIXEIML1,1,0,23,N,Y
2055011,R7WNQB497FE12,4,25,29,N,Y
2055581,R33I9ASOE35404,5,42,42,N,N
2056173,R1L7E979SDN5Q7,5,25,25,N,Y
2058404,R1UUD4U363ZSK8,3,24,24,N,Y
2059089,R3CCUJSUHZPNKB,3,224,260,N,Y
2059324,R25GANAIX53IFN,2,34,34,N,Y
2059509,R3NSK9FX6RKSW4,5,127,132,N,Y
2059721,R2TV81HK1LTBEH,3,23,24,N,Y
2060998,R3HEPX4WMO5CY,4,36,39,N,Y
2061967,RLYWVH2CCDXAK,2,70,75,N,Y
2062087,R1CFDPGMC929OH,5,45,46,N,Y
2062727,R2GWRJTGFHVFN8,5,19,26,N,Y
2063279,R3QO5GFIUQQ5S1,5,0,51,N,Y
2063386,R2TO1P9HE92TQB,5,27,29,N,Y
2063897,R2QAB9KJFVK8P2,5,76,85,N,Y
2064373,R2SENAPB6QMQ4P,2,0,25,N,Y
2064588,R37X8LZX4YFVG0,3,22,26,N,Y
2064747,R1TAJQMRFPP3NL,4,21,27,N,N
2064769,R20V39ZJ23GBAZ,5,18,20,N,Y
2064893,RBFKF8MLG5ENM,5,22,23,N,Y
2065468,R2J9WPQOL8EDDR,4,24,24,N,Y
2067798,R9UCFKLJWQ6RR,5,19,21,N,Y
2068207,R8YI1UAXW3U2Q,3,20,22,N,Y
2069714,R5QAT4AVKQACK,5,43,44,N,Y
2071673,RBJL9UEA7B5W5,5,49,54,N,Y
2072007,RKXZOTAJ5L5MF,2,160,185,N,Y
2072176,RRM7TFAQGW8RB,5,40,42,N,Y
2072802,R3VLMU1TMW8ELE,5,65,66,N,Y
2073241,R2O8K451LJZRKD,1,0,20,N,Y
2073537,RZNHJYPDCESYN,5,33,33,N,Y
2073877,R2F447M5TDJTY4,1,24,27,N,N
2074543,R374IWXPDM5V5O,5,22,24,N,Y
2074934,RI78JRBIK5ZU7,5,29,29,N,Y
2075266,R2ZYMCEF158IC7,5,27,33,N,Y
2075672,R11LVCGT380919,5,25,26,N,N
2077215,R1UTSX3YRD453N,4,67,72,N,Y
2078876,R3H4JEWY9PLMZ2,5,23,27,N,Y
2079036,R3CT7768ZSOJ9M,3,27,31,N,Y
2079300,R12Y0A08Y6HTKN,5,36,38,N,N
2079712,R3SYYGF5XIPC1W,5,26,26,N,Y
2081053,R1HTNG38KL0WJU,5,24,25,N,Y
2082332,R15T75ACMGDIV5,1,55,60,N,Y
2082557,R1D1BNYLGQW7LN,5,33,36,N,Y
2084225,R13XZC6QZC8I2N,5,30,31,N,N
2084435,R1J1GHCMEK1FAM,5,15,20,N,Y
2084994,R1Y7I7SN0WHEIQ,1,1,25,N,N
2085206,RFSMGQ77EXR31,5,39,44,N,Y
2085436,R3NQITNQYQH87A,5,28,28,N,Y
2086082,R1LBT8DD1E7F16,3,28,35,N,Y
2086093,RK3LHOAOSL4TI,5,458,484,N,N
2086673,R2KJREMIFH8BT1,1,19,24,N,Y
2087025,R37SE41U658RPC,4,29,29,N,Y
2088916,R90GRIGIZO366,5,29,29,N,Y
2089377,R2XMO7U83W1FXZ,5,24,24,N,Y
2090141,R18QOHNX0GPY4M,4,27,29,N,Y
2090466,R2V1774HG5BB9S,5,31,31,N,N
2090548,R1HCVHC9MJF4DX,5,44,51,N,Y
2091307,R1VW7VH6MHEA5E,1,24,26,N,Y
2091760,R2OFE5MU3VMLDD,1,53,55,N,Y
2092027,R18E5H1TAI2RMG,5,26,26,N,Y
2092218,R2D2ZT0E82G65N,4,14,20,N,Y
2092788,R3QLPVGIVGZLJP,4,23,27,N,Y
2092895,R8ZFXB8BLFLMO,3,46,49,N,Y
2093039,RBTX18BQTU5E6,5,44,45,N,Y
2093266,R2D2D5EO341E7R,4,49,50,N,Y
2093465,R3EZKOE5HZ8RYT,5,31,31,N,Y
2093884,R2X2QXCLSO87NO,1,49,50,N,Y
2094292,R1FDQSFUZG21HN,5,22,23,N,Y
2094296,R1DHV876YBZUTH,4,51,51,N,Y
2094343,RUAORMSPKZAGT,5,91,95,N,Y
2094592,RSRSUS0XXD25L,5,30,30,N,Y
2094678,R3PP76C55PSP5F,5,25,26,N,Y
2095712,R14R2STZ2UUXU8,1,25,27,N,N
2097295,R1GDGWDIMHLVW0,3,35,38,N,Y
